id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.cites,ethz.relation.isCitedBy,ethz.relation.isNewVersionOf,ethz.relation.isPreviousVersionOf,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.isVariantFormOf,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.version.deposit
"114137","20.500.11850/3","Pfahl, Stephan||Sprenger, Michael",,,"2017-06-12T02:40:19Z","2017-06-12T02:40:19Z","2016",,,,,,"0094-8276||1944-8007",,"10.1002/2016GL068018","http://hdl.handle.net/20.500.11850/114170","en","American Geophysical Union",,,"Extratropical cyclones||Precipitation","On the relationship between extratropical cyclone precipitation and intensity","Journal Article","Metadata only",,,"2017-06-12T02:44:43Z",,"pub:175944",,"yes",,,,,,,,,,"imp593654388f3bc45540","000047284","84959223600","000373109000044","Geophys. Res. Lett.","4","Geophysical Research Letters","43","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich","03854","03854",,"1758","1752","Washington DC, USA","published",,,,,,,,,"2017-07-19T12:11:28Z","2021-02-14T14:04:16Z","true",,"ECIT",
"308324","20.500.11850/3","Simon, Mario||Heinritzi, Martin||Herzog, Stephan||Leiminger, Markus||Bianchi, Federico||Praplan, Arnaud||Dommen, Josef||Curtius, Joachim||Kürten, Andreas",,,"2019-09-06T14:23:27Z","2017-06-12T06:58:32Z||2019-09-06T14:23:27Z","2016","2016-05-13","Amines are potentially important for atmospheric new particle formation, but their concentrations are usually low with typical mixing ratios in the pptv range or even smaller. Therefore, the demand for highly sensitive gas-phase amine measurements has emerged in the last several years. Nitrate chemical ionization mass spectrometry (CIMS) is routinely used for the measurement of gas-phase sulfuric acid in the sub-pptv range. Furthermore, extremely low volatile organic compounds (ELVOCs) can be detected with a nitrate CIMS. In this study we demonstrate that a nitrate CIMS can also be used for the sensitive measurement of dimethylamine (DMA, (CH3)2NH) using the NO3−•(HNO3)1 − 2• (DMA) cluster ion signal. Calibration measurements were made at the CLOUD chamber during two different measurement campaigns. Good linearity between 0 and  ∼  120 pptv of DMA as well as a sub-pptv detection limit of 0.7 pptv for a 10 min integration time are demonstrated at 278 K and 38 % RH.","application/pdf","10.3929/ethz-b-000117073",,"1867-1381||1867-8548",,"10.5194/amt-9-2135-2016","http://hdl.handle.net/20.500.11850/117073","en","Copernicus","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Detection of dimethylamine in the low pptv range using nitrate chemical ionization atmospheric pressure interface time-of-flight (CI-APi-TOF) mass spectrometry","Journal Article","Open access",,,"2017-06-12T07:02:10Z",,"pub:178971",,"yes",,,,,,,,,,"imp593654719ae8e39062","010152804","84970027715","000377855300012","Atmos. meas. tech.","5","Atmospheric Measurement Techniques","9","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","03690","03690",,"2145","2135","Göttingen","published",,,,,,,,,"2017-07-15T09:43:40Z","2019-09-06T14:23:42Z","true",,"ECIT","publishedVersion"
"117274","20.500.11850/3","MacDougall, Andrew H.||Knutti, Reto",,,"2017-06-12T07:21:36Z","2017-06-12T07:21:36Z","2016",,,,,,"0094-8276||1944-8007",,"10.1002/2016GL068964","http://hdl.handle.net/20.500.11850/117307","en","American Geophysical Union",,,"Carbon cycle||Climate change||Non-CO2 forcing","Enhancement of non-CO2 radiative forcing via intensified carbon cycle feedbacks","Journal Article","Metadata only",,,"2017-06-12T07:22:15Z",,"pub:179209",,"yes",,,,,,,,,,"imp593654765e3bc10138","000047284","84973154864","000379851800035","Geophys. Res. Lett.","11","Geophysical Research Letters","43","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto","03777","03777","Received 27 January 2016, Accepted 12 May 2016, Published online 4 Juni 2016. Published online by: Wiley.","5840","5833","Washington, DC","published",,,,,,,,,"2017-07-18T15:25:21Z","2021-02-14T14:17:53Z","true",,"ECIT",
"116558","20.500.11850/3","Hakuba, Maria Z.||Folini, Doris||Wild, Martin",,,"2017-06-12T06:12:57Z","2017-06-12T06:12:57Z","2016",,,,,,"0894-8755||1520-0442",,"10.1175/JCLI-D-15-0277.1","http://hdl.handle.net/20.500.11850/116591","en","American Meteorological Society",,,,"On the Zonal Near-Constancy of Fractional Solar Absorption in the Atmosphere","Journal Article","Metadata only",,,"2017-06-12T06:14:25Z",,"pub:178465",,"yes",,,,,,,,,,"imp593654687d43953400","000490902","84966267357","000375147800013","J. climate","9","Journal of Climate","29","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","03360","03360","Published online 26 April 2016.","3440","3423","Boston, MA","published",,,,,,,,,"2017-07-18T15:05:01Z","2018-12-02T06:48:22Z","true",,"ECIT",
"121497","20.500.11850/3","Panosetti, Davide||Böing, Steven||Schlemmer, Linda||Schmidli, Jürg",,,"2017-06-12T14:13:57Z","2017-06-12T14:13:57Z","2016",,,,,,"0022-4928||1520-0469",,"10.1175/jas-d-15-0341.1","http://hdl.handle.net/20.500.11850/121530","en","American Meteorological Society",,,,"Idealized Large-Eddy and Convection-Resolving Simulations of Moist Convection over Mountainous Terrain","Journal Article","Metadata only",,,"2017-06-12T14:17:07Z",,"pub:183639",,"yes",,,,,,,,,,"imp593654c85861688627","000031455","84994106641","000384679900013","J. atmos. sci.","10","Journal of the Atmospheric Sciences","73","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","03360||03360","03360||03360",,"4041","4021","Boston, MA","published",,,,,,,,,"2017-07-13T02:49:24Z","2018-11-03T00:27:26Z","true",,"ECIT",
"155757","20.500.11850/21","Liang, Q.||Newman, P.A.||Reimann, S.",,,"2017-06-14T05:43:26Z","2017-06-14T05:43:26Z","2016","2016",,"application/pdf","10.3929/ethz-a-010690647",,,,,"http://hdl.handle.net/20.500.11850/155790","en","ETH-Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","SPARC, STRATOSPHERIC PROCESSES AND THEIR ROLE IN CLIMATE (METEOROLOGIE)||STRATOSPHÄRE (METEOROLOGIE)||TETRACHLORKOHLENSTOFF (ALIPHATISCHE POLYHALOGENIERTE KOHLENWASSERSTOFFE)||CHEMISCHE ZUSAMMENSETZUNG DER ATMOSPHÄRE (METEOROLOGIE)||LUFTVERUNREINIGUNG (UMWELTPROBLEME)||SPARC, STRATOSPHERIC PROCESSES AND THEIR ROLE IN CLIMATE (METEOROLOGY)||STRATOSPHERE (METEOROLOGY)||CARBON TETRACHLORIDE (ALIPHATIC POLYHALOGENATED HYDROCARBONS)||CHEMICAL COMPOSITION OF THE ATMOSPHERE (METEOROLOGY)||AIR POLLUTION (ENVIRONMENTAL PROBLEMS)","SPARC Report on the Mystery of Carbon Tetrachloride","Report","Open access",,"DDC - DDC::3 - Social sciences::333.7 - Natural resources, energy and environment||DDC - DDC::5 - Science::550 - Earth sciences","2017-06-14T05:49:45Z",,,"eth:49513","yes",,,,,,,,,,"imp59366b979bd5c21670","010690647",,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science",,"02717",,"Core Project of the WMO/ICSU/IOC World Climate Research Programme. SPARC Report No. 7, WCRP-13/2016.",,,"Zürich","published",,,,,,,,,"2017-07-20T17:39:16Z","2021-02-14T16:46:54Z","true","1 Online-Ressource","ECOL",
"342473","20.500.11850/16","Dütsch, Marina Lara",,"Wernli, Heini||Pfahl, Stephan||Sodemann, Harald||Werner, Martin","2020-04-02T08:52:50Z","2017-05-17T10:14:57Z||2017-05-17T11:29:21Z||2017-05-17T11:36:46Z||2017-05-18T06:50:59Z||2017-05-18T06:59:03Z||2017-05-18T09:27:47Z||2017-05-19T08:42:05Z||2017-05-23T08:26:59Z||2017-05-23T11:15:56Z||2017-05-23T12:32:39Z||2017-05-30T06:14:02Z||2017-05-30T07:13:33Z||2020-04-02T08:52:50Z","2016","2017-05-17","Stable water isotopes are naturally available tracers of moist processes in the atmosphere. Due to their different mass and symmetry they experience fractionation during phase transitions and thereby record information about the condensation and evaporation history of air parcels. They can be used to study sources and transport of atmospheric moisture or as climate proxies to reconstruct past temperature changes from measurements in paleoarchives. The isotopic composition of atmospheric moisture varies largely on different time scales. However, the dynamical and physical processes influencing the isotopic variability are complex and not completely understood so far, in particular on short (hourly to daily) time scales. The application of numerical models is a useful way of studying these processes. They provide the full four-dimensional structure of the isotope fields and can be used for sensitivity tests to quantify the role of specific mechanisms for isotopic variability. In this thesis, atmospheric stable water isotope processes are investigated with the help of different numerical model simulations. The aim is to improve our understanding of the hourly to seasonal variations of δ2H and deuterium excess in water vapour and precipitation, with a focus on Europe. In the first part of the thesis, a simple Rayleigh model simulating the isotopic composition of air parcels during moist adiabatic ascent is used to study the impact of the nonequilibrium effect, the temperature effect, and the nonlinear effect of the δ scale on deuterium excess. The δ scale effect is important especially in depleted air parcels, for which it can change the sign of the deuterium excess in the remaining vapour from negative to positive. In this case the deuterium excess to a large extent reflects an artefact of its own definition, which overwrites both the nonequilibrium and the temperature effect. We propose an alternative definition of the deuterium excess that solves this problem, as it is based on the logarithmic scale and therefore not affected by the nonlinearity of the δ scale. In the second part of the thesis, stable water isotopes are simulated in an idealised extratropical cyclone using the isotope-enabled version of the COSMO model (COSMOiso). A set of experiments with differing initial conditions of δ2H in vapour and partly deactivated isotopic fractionation allows quantifying the relative roles of cloud fractionation and vertical and horizontal advection for the simulated δ2H signals associated with the cyclone and its fronts. Horizontal transport determines the large-scale pattern of δ2H in both vapour and precipitation, while fractionation and vertical transport are more important on a smaller scale, near the fronts. During the passage of the cold front fractionation leads to a V-shaped pattern of δ2H in precipitation and vapour, which is, for vapour, superimposed on a gradual decrease caused by the arrival of colder air masses. Finally, in the third part of the thesis, realistic COSMOiso simulations are performed over Europe for the years 2002 – 2011, with input data from two different general circulation models (IsoGSM and ECHAMwiso). The nested COSMOiso simulations show an improved performance compared to the general circulation models, underlining the added value of simulating stable water isotopes with high resolution numerical models. Linear correlations of δ2H and deuterium excess with meteorological variables highlight the important role of temperature and relative humidity for the variability of δ2H and deuterium excess, respectively. Furthermore, a new Lagrangian method for quantifying the impact of different processes on isotopes along trajectories shows that evaporation from the ocean, evaporation from land, and mixing with moister air are the most important processes determining climatological mean δ2H and deuterium excess at low levels, while cloud formation processes are important for their variability. In summary, this thesis applies different numerical model simulations to disentangle the complex interactions of meteorological processes involving isotopic fractionation, and provides new insight into how they shape the isotopic composition of water vapour and precipitation. This is a step towards a better understanding of the mechanisms responsible for isotopic variations in atmospheric moisture and towards the overall aim of using stable water isotopes as tracers of key processes in the atmospheric water cycle.","application/pdf","10.3929/ethz-b-000000058",,,,,"http://hdl.handle.net/20.500.11850/58","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","Stable water isotopes||Fractionation||Water cycle||Weather systems||Extratropical cyclones","Stable water isotope fractionation processes in weather systems and their influence on isotopic variability on different time scales","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::550 - Earth sciences","2017-05-17T10:14:57Z",,,,"yes",,,,,,,,,"23939",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich","03854","03854",,,,"Zurich","published",,,,,,,"10.1002/2016GL068600",,"2017-06-02T00:00:00Z","2021-02-15T09:55:47Z","true","169 p.","FORM",
"198832","20.500.11850/16","Leutwyler, David",,"Schär, Christoph Joseph||Fuhrer, Oliver","2017-11-29T11:54:10Z","2017-06-12T20:33:16Z||2017-11-29T11:54:10Z","2016","2017",,"application/pdf","10.3929/ethz-a-010877641",,,,,"http://hdl.handle.net/20.500.11850/129904","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","KONVEKTION (METEOROLOGIE)||EUROPA||LUFTFEUCHTIGKEIT (METEOROLOGIE)||HUMIDITY (METEOROLOGY)||DATA ASSIMILATION/NUMERICAL WEATHER PREDICTION (METEOROLOGY)||METEOROLOGISCHE MODELLE||METEOROLOGICAL MODELS||MESOKLIMA + LOKALKLIMA (KLIMATOLOGIE)||WEATHER + ATMOSPHERIC FORMATIONS AND DISTURBANCES (METEOROLOGY)||DATA ASSIMILATION/NUMERISCHE WETTERVORHERSAGE (METEOROLOGIE)||WETTER + ATMOSPHÄRISCHE BILDUNGEN UND STÖRUNGEN (METEOROLOGIE)||HOCHLEISTUNGSCOMPUTER + SUPERCOMPUTER (COMPUTERSYSTEME)||MESOCLIMATE + LOCAL CLIMATE (CLIMATOLOGY)||HIGH-PERFORMANCE COMPUTERS + SUPERCOMPUTERS (COMPUTER SYSTEMS)||CONVECTION (METEOROLOGY)||EUROPE","Continental-Scale Convection-Resolving Climate Simulations on Heterogeneous Supercomputers","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::550 - Earth sciences","2017-06-12T20:33:38Z",,"pub:192898","eth:50769","yes",,,,,,,,,"23825","imp59366bafb3e1518505||imp5936555ddfbb623652","010877641",,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science",,"03360||02350",,,,,"Zürich","published",,,,,,,,,"2017-08-03T10:28:51Z","2021-02-14T20:57:10Z","true","118 p.","ECOL||ECIT",
"119799","20.500.11850/3","Atkinson, James D.||Murray, Benjamin J.||O'Sullivan, Daniel",,,"2017-06-12T11:31:23Z","2017-06-12T11:31:23Z","2016",,,,,,"1089-5639||1520-5215",,"10.1021/acs.jpca.6b03843","http://hdl.handle.net/20.500.11850/119832","en","American Chemical Society",,,,"Rate of homogenous nucleation of ice in supercooled water","Journal Article","Metadata only",,,"2017-06-12T11:36:03Z",,"pub:181868",,"yes",,,,,,,,,,"imp593654a933c9a56550","001723124","84983471868","000382179300002","J. phys. chem., A","33","The Journal of Physical Chemistry A","120","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","03690","03690","Published 13 July 2016.","6520","6513","Washington, DC","published",,,,,,,,,"2017-07-19T11:10:19Z","2020-02-14T17:13:49Z","true",,"ECIT",
"113355","20.500.11850/3","Raschke, Ehrhard||Kinne, Stefan||Rossow, William B.||Stackhouse, Paul W.||Wild, Martin",,,"2017-06-12T01:30:25Z","2017-06-12T01:30:25Z","2016",,,,,,"1558-8424||0733-3021||0021-8952||0894-8763||1558-8432",,"10.1175/JAMC-D-14-0281.1","http://hdl.handle.net/20.500.11850/113388","en","American Meteorological Society",,,"Aerosols||Albedo||Climatology||Cloud radiative effects||Radiation budgets||Radiative fluxes","Comparison of radiative energy flows in observational datasets and climate modeling","Journal Article","Metadata only",,,"2017-06-12T01:34:23Z",,"pub:175079",,"yes",,,,,,,,,,"imp59365426c870624825","010558961","84956857093","000369398100004","J. Appl. Meteorol. Climatol.","1","Journal of Applied Meteorology and Climatology","55","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","03360","03360","Published online 26 October 2015.","117","93","Boston, MA","published",,,,,,,,,"2017-07-26T04:46:15Z","2020-02-14T16:31:06Z","true",,"ECIT",
"150","20.500.11850/16","Gasparini, Blaž",,"Lohmann, Ulrike||Peter, Thomas||Leisner, Thomas","2017-05-30T07:07:04Z","2017-05-17T09:11:51Z||2017-05-17T09:52:07Z||2017-05-17T09:57:44Z||2017-05-17T10:07:13Z||2017-05-17T10:08:32Z||2017-05-17T13:37:30Z||2017-05-19T07:29:08Z||2017-05-30T07:07:04Z","2016","2017-05","This thesis evaluates the option of modifying cirrus clouds in order to counteract part of the anthropogenic global warming, also known as cirrus seeding. The feasibility of cirrus seeding is assessed with the general circulation model ECHAM6-HAM with coupled aerosol-cloud interactions. The warming effect of cirrus clouds on climate led part of the research community to the idea of artificially decreasing their frequency and optical thickness by seeding them with ice nucleating particles. Cirrus seeding re- lies on the competition between two distinct cirrus formation pathways: homogeneous nucleation of soluble aerosols and heterogeneous ice crystal nucleation with the help of solid ice nucleating particles. Seeding attempts to transform optically thicker, longer lived homogeneously nucleated cirrus clouds to thinner and shorter lived heteroge- neously nucleated cirrus clouds.  The cirrus seeding effectiveness depends on the correct representation of cirrus clouds in climate models. We evaluated the ECHAM6-HAM model against CALIPSO satellite data and found that the model reproduces the cirrus cloud occurrence fraction and ice water content well, but overestimates their extinction. Most importantly, we found that a large fraction of cirrus clouds formed in environments with liquid water, which cannot be modified by cirrus seeding. Moreover, modelled in situ cirrus formed by heterogenous ice nucleation on dust aerosols in most of the world, limiting the cir- rus geoengineering potential. Meanwhile, homogeneous cirrus were dominant only in the tropical tropopause layer and over mountain regions.  Seeding cirrus clouds with ice nucleating particles of radii below 10 μm did not lead to a significant cooling effect on climate, due to radiative warming effects of increasing cir- rus cloud cover and decreasing ice crystal radius, which neutralized the cooling gained by the ice crystal number decrease. However, when seeding with larger ice nucleating particles, cirrus cloud cover, ice crystal number concentration, and ice water content decreased, due to increased ice crystal sedimentation velocity, leading to a cooling of up to 0.7◦ C globally. In addition, an idealized cirrus geoengineering setup with in- creased ice crystal sedimentation velocities at temperatures colder than -35◦ C could fully counteract the temperature increase by 1.5 x CO2 concentrations. Furthermore, seeding with ice nucleating particles larger than 10 μm could counteract up to 55% of the temperature and precipitation damage caused by a 1.5 x CO2 increase, without causing negative side effects in any of the analysed regions. Thus, cirrus geoengi- neering was found to be, not considering its problematic engineering details and large modelling uncertainties, an attractive method to counteract part of the anthropogenic warming.","application/pdf","10.3929/ethz-b-000000052",,,,,"http://hdl.handle.net/20.500.11850/52","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","climate modelling||cirrus clouds||geoengineering||aerosol-cloud interactions||cloud radiative effects||climate engineering","Cirrus clouds and their geoengineering potential","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::500 - Natural sciences","2017-05-17T09:11:52Z",,,,"yes",,,,,,,,,"23921",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","03690","03690",,,,"Zurich","published","10.1002/2015JD024666||10.5194/acp-17-4871-2017",,,,,,,,"2017-06-02T00:00:00Z","2022-03-28T07:09:24Z","true","178 p.","FORM",
"187077","20.500.11850/16","Nicolai-Shaw, Nadine",,"Wagner, Wolfgang||Seneviratne, Sonia I.","2017-10-18T14:51:32Z","2017-06-12T14:40:26Z||2017-10-18T14:51:32Z","2016","2016",,"application/pdf","10.3929/ethz-a-010744300",,,,,"http://hdl.handle.net/20.500.11850/121797","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","METEOROLOGISCHE VORHERSAGE (METEOROLOGIE)||DAMAGE CAUSED BY EXTREME OR ABSENT PRECIPITATION (METEOROLOGY)||BODENFEUCHTIGKEIT (BODENKUNDE)||SOIL MOISTURE (PEDOLOGY)||SCHÄDEN DURCH EXTREME ODER AUSBLEIBENDE NIEDERSCHLÄGE (METEOROLOGIE)||REMOTE SENSING + FERNMESSUNG + FERNERKUNDUNG (GEODÄSIE)||DROUGHT + RAINLESS PERIODS (METEOROLOGY)||DÜRREN + TROCKENPERIODEN (METEOROLOGIE)||SOIL MOISTURE + PERCOLATION (METEOROLOGY)||REMOTE SENSING (GEODESY)||BODENFEUCHTIGKEIT + VERSICKERUNG (METEOROLOGIE)||METEOROLOGICAL REPORTS/WEATHER-FORECAST (METEOROLOGY)||HYDROLOGISCHE VORHERSAGE, PROGNOSE||HYDROLOGICAL FORECASTING","Climate research applications of remote-sensing based soil moisture: spatial representativeness, predictability and drought response","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture||DDC - DDC::5 - Science::550 - Earth sciences||DDC - DDC::5 - Science::550 - Earth sciences","2017-06-12T14:44:42Z",,"pub:184055","eth:49852","yes",,,,,,,,,"23745","imp59366b9f11b8f60579||imp593654ce4bffb78983","010744300",,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","02350||03778","03778",,,,"Zürich","published",,,,,,,,,"2017-07-25T10:24:29Z","2022-03-28T17:48:02Z","true","1 Band","ECOL||ECIT",
